name,n_hashes
SRR21031546,1476403
SRR8146952,1310435
ERR14120575,1585854
SRR28455100,1145054
ERR5037015,5577360
SRR7471331,5587383
SRR18394831,3251190
SRR14695911,1347436
SRR31166275,2638325
ERR10125029,2542123
SRR12529065,4611498
ERR12540809,1479655
SRR18700781,2109371
SRR26386617,4776039
SRR32470207,1339899
SRR13325272,2731126
SRR12479700,1294866
SRR13122793,4457674
ERR599032,6959146
SRR26162497,1137841
SRR4074356,1280178
SRR8239392,5827368
SRR28060034,1589234
SRR26949895,2540715
SRR9648402,41120850
ERR10854393,3144212
SRR32117217,1338726
SRR14860619,1096751
SRR17684617,2357455
SRR24909055,2399394
SRR18911444,2247057
SRR24555989,2556803
SRR22327704,5281494
SRR31166311,1977607
ERR2000749,1269444
SRR28023585,2092295
SRR11648413,1866232
SRR32990926,1159501
SRR12316193,2448217
SRR34396520,1015813
SRR11730155,15463228
SRR13287417,3169649
SRR9599005,1277547
ERR12071059,7687725
SRR23126184,1615388
ERR14120456,2072523
ERR14365075,2310051
SRR30464888,3913314
SRR28408171,2268669
SRR29257349,4493723
SRR5512141,7712399
SRR12315277,4594431
SRR24605001,23132949
SRR5209654,2244340
SRR28059909,2879689
SRR25034939,1303985
SRR25158246,12668380
ERR14365028,1308084
SRR28562128,2779351
SRR12474091,1540395
ERR14893897,2022222
SRR7668098,1430285
SRR28042488,4653770
SRR6448512,1379193
SRR29344321,7052407
ERR9769234,5505198
SRR11078103,1987365
SRR22138042,4871420
SRR28073467,4897236
SRR25660874,5146507
ERR12944132,13261366
ERR7850090,4090053
SRR17459223,2927994
ERR2241885,4980732
SRR28259991,2790461
ERR4691815,8310001
SRR4028039,1027967
SRR21704968,4422503
SRR26668428,6111769
ERR10687981,1052873
SRR5788407,2494352
ERR2206760,4173580
SRR26459392,8607095
ERR14893899,2051696
SRR8862068,1113339
ERR14173768,4279906
SRR24201594,1144777
SRR14784279,5509524
SRR32672039,5679184
SRR14699988,15209479
SRR25656325,4643127
ERR12736969,1127457
ERR10688020,1099241
SRR26587148,1267014
SRR4027668,4649732
SRR20853687,1152995
SRR34217574,1844495
SRR23247682,3170701
SRR22341288,1635386
SRR11833918,11746204
SRR8675024,1706333
ERR14155682,3502463
ERR15008500,1290083
SRR363338,1132143
DRR198884,2820198
SRR26820187,2129871
SRR15171623,2319314
SRR8489899,11765013
ERR10101883,1257888
SRR16551339,1082455
SRR12390690,2769681
SRR28250875,2289088
SRR6818689,1088353
SRR25046933,1081545
ERR12511112,1257430
ERR4368258,1011397
SRR21414333,6623261
ERR13701505,1392974
SRR20218962,2943755
SRR8859387,5616951
SRR27332841,1485448
SRR28411050,1860012
ERR2241809,1549883
SRR29131307,13932767
SRR9924785,6831349
ERR2241860,1656897
SRR26153295,4939605
SRR8075975,1347689
SRR20784133,1289399
SRR8797218,5454834
SRR33364979,5760847
SRR28605146,3981737
SRR12852576,4491067
DRR576489,1214592
SRR33518550,1543067
SRR25050939,1130021
SRR26926560,3462473
ERR4398736,1171653
ERR8058208,2255420
SRR26820220,2347953
SRR12479669,1938019
SRR5918603,2893499
SRR21547728,1238283
SRR23085377,2078120
ERR2808647,1217349
SRR15085122,1459347
SRR22000275,3177027
SRR1586314,3729871
SRR28106063,1165547
ERR14155820,1259289
SRR27973559,2410417
ERR2762120,1158584
SRR27257837,1499782
SRR22077188,1745381
SRR33312805,4289933
SRR8676560,1254269
ERR2112555,1527797
SRR25318313,1619561
SRR8130746,1497602
SRR10043446,2992554
SRR12344469,1841982
SRR21883091,1210505
ERR6189719,1509013
ERR4869740,2710551
SRR13443337,2353961
SRR11814490,1973481
SRR3924044,1019572
SRR27164941,1072656
ERR4096462,1469947
SRR6263403,1056606
SRR5821513,4367343
SRR28002637,2140017
SRR9276245,1457883
SRR14089073,1378878
SRR25571739,3765587
SRR14039629,2017035
SRR15681076,9160919
SRR32903023,4834398
SRR27460534,2068407
SRR34274465,1646827
ERR4371916,2039894
ERR6395192,1266553
SRR16327324,6263916
SRR25895589,1410680
ERR1762326,4100308
SRR4425706,3011664
SRR28250615,3271689
SRR10258541,2175615
SRR14932700,3374089
SRR19411502,1015571
SRR16481186,4600238
SRR6476262,6478712
ERR2607442,2569362
SRR13838946,1438740
SRR28832839,1881511
SRR33481093,4372863
SRR25888850,1471644
SRR5788413,4056056
SRR16329086,14160608
SRR24234335,3181388
SRR6398695,3282877
SRR18771403,1427635
SRR14072897,1653914
ERR2286933,1885567
SRR28087494,6852170
ERR14708194,1159853
SRR25662410,1506968
SRR7818258,1501455
SRR12008157,1004992
SRR29082279,1833558
SRR27943566,2548003
SRR28523147,1016830
SRR28408165,2006722
SRR28059982,1944252
SRR30025513,1116772
SRR30025486,1059033
SRR22402262,1057096
ERR14980240,1241096
SRR24599614,1034524
SRR21147532,7773293
SRR12148154,2625219
ERR718768,1485782
SRR14918159,1102550
ERR4661013,4171269
SRR15076579,1596472
SRR13867070,1244870
SRR17562231,3803364
SRR24912587,6750272
SRR14054929,1196710
SRR11970089,3086511
SRR6056985,1353929
ERR15371791,2359068
SRR19064926,1061268
SRR28002857,1723601
SRR5210973,8891047
SRR15046465,2113421
SRR12327363,1722474
SRR9903664,1029938
SRR13666603,1723884
SRR33153030,1986860
SRR11144508,4913983
SRR8556103,8763159
ERR6349584,1088982
SRR060370,1309757
SRR18158550,3665565
SRR33078212,1749184
ERR868490,14310423
SRR25428687,1698747
ERR5891194,2279160
SRR19763089,1933076
SRR9700529,2311436
SRR20820567,3233716
SRR28346254,11415207
SRR15264990,1077587
SRR13496244,3869676
SRR13060994,1771054
SRR18147719,1606600
ERR6160319,1120987
SRR28061111,2390615
SRR16767936,1711971
SRR8416014,2382410
SRR10566873,1236352
SRR8675031,2348887
SRR28393001,3591486
SRR25547178,3543160
SRR5452023,21835531
ERR1346824,1456885
SRR28523141,1766961
ERR14980021,1708679
SRR21969378,1357110
SRR14556305,1289555
ERR3586704,1497998
SRR28594504,1303478
SRR28022604,2279154
ERR3211539,1036907
ERR976759,1618905
SRR19400224,6855685
SRR25158409,11582565
SRR25909059,1871006
ERR14120666,1912588
SRR25496140,1305048
SRR8266647,2802206
ERR2532404,1555665
SRR6818604,2248916
ERR10034888,13197795
SRR18532218,1894059
SRR12192199,1843410
SRR32539165,6261588
SRR13517638,2967352
SRR6979631,1127423
SRR31252260,2053772
SRR12605111,6304448
SRR13225482,2125936
SRR24716251,8078193
SRR9178182,1131716
ERR2286935,4444417
SRR28392996,4349999
SRR9030900,2314873
SRR28060049,2274107
SRR23363395,2936355
SRR9178140,1638456
SRR14520763,2832116
SRR9651338,18950431
ERR4157937,1924546
ERR10042306,1703495
ERR15371809,3683745
ERR13433581,2689268
SRR26208192,1503027
ERR3668484,2422115
ERR3573279,1175436
ERR12509493,1494759
SRR11731554,7743939
SRR25052203,1334289
SRR12479672,1715987
SRR21144641,2442730
ERR12737031,1435006
SRR23031610,5143227
SRR27429505,6588767
SRR5260274,3458950
SRR6425802,2458656
SRR32875431,1883332
SRR14598514,2302490
SRR29752622,4103873
SRR27361835,3030125
SRR19044687,5547641
SRR24963353,1892295
ERR11269306,4384028
ERR4682835,3312727
SRR17827919,3289182
SRR31301688,3761933
SRR10816012,1048233
SRR14690703,1575393
ERR12874683,1168159
ERR12874453,1162135
SRR19330206,11460677
ERR2580781,1831021
SRR26548217,1023150
ERR2237846,1860793
SRR403790,21675256
SRR24390602,1582060
SRR27234926,1058353
SRR10202450,3030773
SRR12313753,5486437
SRR17255229,1074594
SRR14944433,2405161
SRR12211361,2508148
ERR13998806,1194609
SRR8394215,6346637
SRR25790695,1912503
SRR30770080,1851228
SRR3727512,3150212
ERR14893890,2180939
SRR30502228,7177539
SRR28523278,2876417
SRR25895676,1735767
SRR8494487,4771436
SRR22138045,4011238
ERR6634849,1107135
SRR8879054,10293006
SRR9617900,22034676
SRR19591505,1946035
SRR26988072,1739309
ERR346662,2790590
SRR28060184,2346305
SRR19632980,2420409
SRR33185843,11876258
SRR30652194,1021525
SRR29157750,1323706
SRR20462245,9503250
SRR21706737,1413285
SRR22466791,1265597
ERR10101897,1747087
SRR29552950,7483189
SRR35011470,2027868
ERR14893778,2655604
SRR6181341,2958404
SRR15173144,4475198
SRR23591955,2120854
SRR14556389,1167334
ERR13433565,2906987
ERR3588982,8523121
SRR14117742,3909993
SRR28003095,3171613
SRR18399598,1748447
SRR10954974,3484920
SRR9006560,2434324
ERR9822659,1443689
ERR11367103,1591552
SRR13107672,2631510
SRR9663502,1802745
ERR4682447,3480708
SRR31127303,3558169
SRR33230329,3766822
SRR28408273,1866483
ERR1346876,4634822
ERR10921706,4952234
SRR25280084,1091359
ERR4191879,1603738
ERR1430485,1665195
ERR12874432,1045215
SRR31951244,3651870
SRR16945615,1755000
ERR14057929,1278428
SRR10842857,1536820
SRR11837467,11697399
SRR32972635,2188633
SRR16925382,3854989
SRR12283622,3771920
ERR1332606,1386866
SRR34942136,1557522
SRR29397016,1076603
SRR3938190,1021542
SRR14598966,1580918
SRR23886491,2164589
SRR27190642,1143450
ERR3801469,6694512
SRR6868918,4583467
SRR14556302,1688743
SRR31212496,1009663
ERR4371564,1383145
SRR32814759,2069380
SRR27823334,136807530
SRR33322327,2817976
SRR5452256,21121866
SRR6278374,1537498
ERR3641475,3080482
SRR25003502,2351521
SRR18491171,2694180
SRR24653736,3336990
ERR12387315,4733667
SRR24390604,1302077
SRR24263459,5151448
SRR12542682,2513612
SRR15172696,4417303
SRR5002308,5834236
SRR17634827,1804028
SRR27943088,2720229
SRR18972793,2204018
SRR30451274,4585267
SRR12180200,5347822
SRR34846660,3878969
SRR28059727,2205567
SRR5676435,1740585
ERR15133533,1169919
SRR22022235,1330189
SRR8821169,3752413
SRR27943752,1848244
SRR28022817,3678592
SRR20950699,1705537
ERR2683161,2407029
SRR896368,1512873
ERR1554606,1300476
SRR5413245,1446205
ERR3046351,2712796
ERR3478692,2535197
SRR8238777,3325815
SRR5007456,2354827
SRR12964294,2179030
SRR25411505,2738881
ERR11367117,1030933
SRR8898682,1053769
SRR15860093,9637646
SRR22579487,1754615
SRR14237207,1153038
ERR2241882,3864479
ERR15008065,2648763
ERR3765014,3625649
SRR24956189,3254802
DRR576404,1556696
SRR23890175,1049208
SRR17035135,2734930
SRR29685281,2831772
ERR14120673,1555024
ERR13348300,1419891
ERR15372958,5102705
ERR12396403,1114926
SRR11578510,1607564
ERR14893808,2680133
SRR14874717,1376636
SRR32456838,3218932
SRR23815384,4928203
ERR15003393,4023600
SRR7967783,7934757
ERR2206774,2642895
SRR14117235,1759238
SRR30645918,5895137
ERR2597352,2011190
ERR4691828,16331341
SRR22299285,1163052
SRR23674756,2608278
SRR32649319,1726217
SRR12326823,1055820
SRR27257246,1626226
ERR6050779,1379692
SRR24752792,10548986
SRR32864214,5048763
SRR28741822,4901208
SRR15171638,2596249
SRR31357248,3227817
SRR29337643,7684107
SRR33891490,1475075
SRR28060793,2811154
SRR28062597,2664206
SRR17233030,1243033
ERR1877917,1464601
SRR14712080,3721344
SRR26974174,3743747
SRR6945381,1064143
ERR1135343,1924578
ERR14155744,3126508
SRR28087493,7473694
SRR34847149,2211731
ERR9463028,1299217
SRR27943410,2469940
SRR25318398,1543644
SRR28555584,2780344
ERR12421497,1269466
SRR25701034,1015025
SRR32860474,4227934
SRR15730544,1528920
ERR1726617,14921897
ERR6395189,1193762
SRR5190246,1411049
SRR23680258,5208955
ERR10900360,2362381
SRR24750953,2853987
SRR14874703,1019497
ERR13081225,1022019
ERR3573210,1024226
ERR12723919,1038156
SRR15400722,6130422
ERR3574351,1173812
ERR2286948,2553193
SRR10083303,2512340
SRR27108397,3031559
SRR6837579,4906830
SRR23064406,1062233
SRR13153482,1068517
SRR5720298,2664935
SRR21424290,1849763
SRR13503006,1434287
ERR14173473,2137288
SRR27067777,1523579
SRR22573029,3006596
ERR1960628,1636575
SRR13213319,3210235
SRR12576920,1912396
SRR28468924,5598526
SRR7151548,1889839
SRR32857757,9539791
ERR4368243,2515354
ERR10125032,2091684
SRR13089932,6278081
SRR28059611,3068872
ERR3574371,1143363
ERR10769128,1109258
ERR2241868,3285839
ERR15142330,3239235
SRR27973380,3172824
SRR12042539,1338777
SRR19906146,2657389
SRR18233571,1857966
SRR18045767,7474160
SRR31065121,5401111
SRR17458618,1226186
SRR27310458,1251819
SRR29183851,2016938
ERR2112553,1553156
SRR30801587,4867815
SRR28023239,3361197
SRR30813762,2201051
SRR14932512,2776611
ERR15343086,1015963
ERR10769133,1661499
SRR21210544,1048816
SRR14127952,1387481
SRR22402276,1922149
SRR15008986,2318871
ERR6746614,1150939
SRR10873858,4442145
SRR6945387,1038478
SRR18708757,4326882
SRR23603189,1757260
SRR8088700,2375749
SRR26458668,1984801
SRR22098088,2423443
SRR10693344,1701275
SRR6510628,1421905
SRR15172319,2913436
SRR11734692,6735158
ERR4096273,1259251
SRR25111232,3813340
ERR14660041,1431261
SRR23332760,2948502
SRR28023222,2321400
ERR10641058,1865226
SRR7852832,2628421
SRR22579489,2744515
SRR25052262,1067864
SRR31013007,1058349
SRR28506374,2377241
ERR8052107,1156902
SRR12149278,3845351
ERR14173466,2825811
SRR31011542,3446347
SRR32139959,1074892
SRR24891239,3666926
ERR10610007,1103651
SRR28250613,1918833
ERR12799323,1187122
SRR17204928,1133017
SRR14117069,1561247
SRR25477551,1228771
SRR13893497,1418061
SRR17522665,2471217
SRR24677072,1397998
SRR28011708,3508272
SRR25667265,1126050
SRR19039919,4228708
SRR12268557,2643690
DRR438502,3004023
SRR28059494,1608769
SRR26589863,4789581
SRR11317970,1218487
SRR10521827,2116415
ERR4332549,1025825
SRR32508961,1208670
SRR28206358,1102815
ERR15399590,2959364
SRR28154347,4477312
ERR2237840,1226275
ERR2683167,4782761
SRR23591941,1783415
SRR13181892,2636782
SRR21588841,1014076
ERR3200794,4488964
SRR8641401,1198865
SRR2047385,1428068
SRR33509583,1281089
SRR26459660,4129846
ERR11566123,1079693
SRR18360467,4595366
SRR5010551,6661849
SRR11456921,2967361
SRR28305679,2750274
SRR10954973,5065956
SRR24036710,3386978
SRR3053142,2134683
ERR10101841,1167736
SRR24972661,3200051
SRR32877053,1644293
SRR28060587,2481999
SRR5753891,1024420
SRR26937338,2039993
SRR32616629,1612862
SRR17786455,1257693
SRR27538917,1311051
SRR29061995,1484993
ERR868472,9798504
ERR7850096,7130242
SRR19430213,11136660
SRR11658488,2264360
SRR18491138,2602421
SRR25436056,1230628
SRR31166380,1684161
ERR8508456,1799575
SRR31070040,5511260
SRR10968229,4054125
SRR14492194,2573499
SRR25655900,3180774
SRR28042720,3200957
SRR22256713,1994339
SRR28003057,2726120
SRR18700872,4472827
SRR33369594,2585901
SRR10233027,10065859
ERR11569867,1045884
SRR28060795,1974325
SRR15604513,1629020
ERR4096275,2520259
SRR1184661,27319104
SRR8660948,1160098
ERR3341542,5314205
ERR1726804,11790517
SRR30464819,4653596
DRR438519,2255816
SRR24008548,1171175
ERR4691718,6931898
SRR9722821,1393688
SRR31127267,2264357
ERR599246,14389817
SRR21720971,2321113
SRR25457335,1247159
SRR27973580,3538936
ERR10101891,1679094
SRR3144600,1379895
ERR2709744,1102216
SRR8879130,25982504
SRR17257162,1850841
SRR12144679,1677248
ERR11270483,4601665
SRR11608765,46668905
SRR29337658,4911428
SRR5678952,4903172
ERR12682699,2088182
SRR12915166,1319242
ERR14217158,2255260
SRR13282552,1661619
SRR29257501,7741901
SRR7497947,3619041
ERR4678682,2886990
SRR19310624,1114704
SRR27973633,4223840
SRR27165384,1214550
SRR23018271,8490898
SRR28719874,2326954
SRR17418359,5732648
SRR5248432,1694508
SRR13772188,1281326
SRR23886453,5757193
SRR14556705,2692317
ERR12540812,2458244
ERR4352650,3486984
SRR21663137,2681492
SRR19357502,1413225
SRR10872668,1116374
SRR23946435,1260381
DRR101456,8612256
SRR14517598,2821887
SRR3309327,1924784
SRR22439039,1001191
SRR33036521,4346604
SRR13612673,1318290
SRR28454952,1223130
SRR9008382,1047377
SRR3926981,1828459
SRR21969554,1192795
ERR315805,1320300
SRR28060336,2225906
SRR7254011,1516794
ERR15370799,3548362
SRR14556673,2453471
SRR25052276,2359854
SRR23080409,1880007
ERR2597346,1878195
ERR2808649,1384540
SRR14509635,1795552
SRR16235693,2019923
ERR12526707,1484821
ERR7499692,1121236
SRR30769937,1844627
SRR16020807,6004620
SRR18045773,6602223
SRR15463831,1190386
SRR33230202,11773465
SRR23925003,3864074
SRR31205882,1416097
ERR1432643,1505922
SRR11577033,3982399
SRR17862103,1185517
SRR18751113,2639824
SRR2925116,1048114
ERR4298336,2341221
SRR8925747,3396163
ERR1395506,1244307
ERR12731068,1478168
SRR3668201,1730379
ERR13908695,1069382
SRR14117826,1369858
ERR4371981,2434171
ERR12874745,1010011
ERR14888855,6396332
SRR26050511,1936526
SRR28576677,1392022
SRR25435905,1340318
ERR2125623,2004779
ERR868497,17935552
SRR23912761,9691112
ERR11504170,1034336
SRR20363675,11932792
SRR28024040,3113587
SRR14759986,1253607
SRR30813780,1134910
SRR9074987,2864736
ERR3593488,1159050
SRR13164998,2089376
SRR9178109,4640555
SRR25760724,15752968
SRR25662949,2090037
SRR11749291,2143123
SRR24775929,4878769
ERR4691771,12290128
ERR4096543,1873783
SRR29876926,1762245
SRR9119442,1082078
SRR12227954,1038694
SRR5878834,3266144
SRR11823720,5796178
SRR15970565,2619478
SRR10855480,1381586
SRR28037994,5776569
SRR15604508,1250167
ERR3220209,5522389
SRR11489772,2627096
ERR14120599,1933913
SRR13503185,1325142
ERR3274622,1215068
SRR30181132,3893485
SRR10954982,4501220
SRR26497583,1146697
SRR18763204,1508791
SRR14932515,2895509
SRR25947264,1090656
ERR10124233,4154665
SRR21143141,2868102
SRR28022988,2318943
SRR31127847,2941453
SRR32959687,2189750
SRR28011985,2043206
SRR21663123,1242531
SRR12398459,1783867
SRR12011939,1054648
SRR22752030,3430899
SRR26321097,1249754
SRR15173082,3018647
SRR4074351,2468651
SRR30710965,2765848
SRR30531363,6731528
SRR10194576,2534403
SRR23924972,3791015
SRR32965440,1679339
SRR11593439,3902359
SRR33045643,3462271
SRR20715737,1538810
SRR27027542,1251343
SRR28427051,7779968
SRR26050517,2337699
SRR5582324,1265963
SRR28060020,2676641
SRR28800791,3502966
SRR28257174,8077950
SRR25547194,3187579
DRR526191,4638671
SRR1732002,3557848
SRR27423041,5700866
SRR25547059,1971379
SRR19519882,1143413
ERR1879354,2164512
ERR6634852,1121249
SRR32903003,4616258
SRR15348058,1272617
SRR12283347,2708915
SRR7686599,4154649
SRR13060981,2797507
SRR9620949,1698378
SRR28023439,1485412
SRR3989308,2538921
SRR24314113,1326076
SRR12211366,6032285
SRR25078869,3949203
SRR10692425,1321657
SRR34777605,2251284
SRR28059853,2655529
ERR11534576,1950862
SRR27165347,1018692
SRR33381923,5763131
SRR33152967,1428988
SRR30518542,5155652
ERR5037027,4673935
SRR22840554,14732615
SRR29081452,2523868
SRR22742228,5286771
ERR13664582,1925700
DRR438470,1706358
SRR8571182,2526843
ERR6472673,1274628
SRR21069090,2885013
ERR1711967,2059197
SRR13262727,6777823
ERR3211451,6293750
SRR28041573,3463601
SRR17522694,2292520
SRR18316275,4947009
SRR25491729,7423253
SRR24828461,2464630
SRR10378147,5630439
SRR32496766,1284249
SRR11783222,4290016
SRR14297774,2992185
SRR5211005,11795250
SRR25035061,1389940
SRR12125372,2799590
SRR33520819,1020400
SRR25047104,1163216
SRR29660191,22126980
SRR18394753,1615283
SRR19529320,5234351
ERR1711887,1641028
SRR11562318,1818729
ERR14767296,2937522
DRR502136,1128931
SRR18397977,1216825
SRR26668467,6847053
SRR14729831,1001867
SRR12060211,3332379
SRR12479988,1473682
ERR9469430,1124998
SRR15145228,3148202
SRR30711709,5479051
SRR13557512,1310800
SRR12270126,1023803
ERR11534892,1780581
ERR10921677,1614468
SRR29445504,1239159
ERR10921431,1872624
SRR26663120,10240938
SRR28060519,2686015
SRR24332685,3658901
SRR20029209,1194803
SRR18045760,6305527
ERR12320422,3433613
ERR3199633,1023906
ERR12084971,8087886
SRR7212649,1055382
SRR25057005,1905719
ERR15343017,2438930
SRR13308523,1334285
SRR3309137,3591597
SRR28975981,3458334
SRR30181103,1800531
SRR25399949,3627867
ERR4803911,1047622
SRR15970577,1740390
ERR2762966,1267910
ERR10446329,3398576
SRR6448148,2553243
ERR10123269,2629712
ERR11029232,1113307
SRR12390630,4230826
SRR14424048,2779065
SRR13447400,1236529
ERR13801190,1406866
SRR13208905,3424884
SRR22102354,6171253
SRR33986059,2587342
SRR17996670,3121026
SRR14424040,2871853
ERR2167917,1307282
ERR15381828,5735845
SRR8821134,2428952
ERR10820920,3523596
SRR8203861,2886871
SRR31065663,4246687
SRR21663009,1910463
ERR1430440,1072985
SRR19759431,1243926
SRR18585281,4036199
SRR7777587,2810408
SRR7039829,1170366
SRR29729375,4256347
SRR24677570,6848458
ERR1681924,2782920
SRR32613821,1934339
SRR28042727,2593733
SRR22500207,1935151
ERR7745438,1454489
SRR5788376,2600108
SRR10359437,2625063
SRR23906745,5864286
ERR13348348,1597352
SRR27945392,2098950
SRR26113935,3193640
SRR25158188,9891741
SRR28003086,2624354
SRR28061393,2935192
SRR15505516,2221996
SRR28041901,2979740
SRR7594085,1361941
ERR6785300,2243374
ERR14155652,2472896
SRR5918541,3175503
SRR14117794,1295475
SRR22438030,1050166
ERR10921532,1568442
SRR11460471,1154784
SRR22385477,1031684
SRR22997464,3797099
ERR3340829,1366618
ERR14363574,1341674
SRR15173194,2365994
SRR30201814,2967164
ERR2045107,2176862
SRR6267143,9997067
SRR13712895,1003199
ERR13034816,2598631
ERR2929710,1116210
ERR879361,1407692
SRR28011940,2825873
SRR10522303,3355455
SRR9925355,2388482
ERR3476203,1601175
SRR15595336,1518371
SRR10140039,1042983
ERR12370706,1662230
ERR4529291,1622627
